,0,1,2,3,4,5,6,7,8,9
20,0.0,0.0,4542.0,628.0,1386.0,0.0,32591.0,853.0,0.0,53208.0
21,1594.0,4220.0,6318.0,12312.0,10371.0,0.0,4909.0,254.0,22.0,35654.0
22,5915.0,28253.0,1125.0,3125.0,989.0,0.0,232.0,0.0,361.0,4977.0
23,237.0,32960.0,1053.0,0.0,2089.0,3621.0,0.0,40.0,0.0,24871.0
24,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39473.0
25,5944.0,2824.0,7608.0,19309.0,529.0,0.0,2666.0,1120.0,0.0,5777.0
26,7317.0,5358.0,1770.0,724.0,14786.0,7903.0,1546.0,0.0,596.0,11432.0
27,7042.0,15102.0,7840.0,3930.0,430.0,871.0,191.0,533.0,4061.0,23528.0
28,5423.0,23657.0,0.0,408.0,0.0,1095.0,9171.0,206.0,40.0,27472.0
29,7567.0,9006.0,3330.0,3780.0,11620.0,3734.0,748.0,142.0,73.0,7132.0
30,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25039.0
31,338.0,39662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28802.0
32,12270.0,18540.0,2336.0,4040.0,1190.0,0.0,875.0,490.0,259.0,3486.0
33,2268.0,5949.0,7699.0,17709.0,33.0,793.0,2030.0,3519.0,0.0,4467.0
34,8116.0,1343.0,2792.0,20922.0,5075.0,0.0,1661.0,91.0,0.0,29689.0
35,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30997.0
36,5860.0,20335.0,365.0,0.0,0.0,0.0,13335.0,85.0,20.0,25963.0
37,0.0,29239.0,0.0,0.0,0.0,0.0,10761.0,0.0,0.0,19738.0
38,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,48112.0
39,0.0,34968.0,0.0,0.0,0.0,0.0,5032.0,0.0,0.0,41224.0
40,9016.0,26726.0,61.0,1235.0,0.0,929.0,1981.0,52.0,0.0,13045.0
41,1586.0,0.0,0.0,0.0,0.0,0.0,38414.0,0.0,0.0,54123.0
42,0.0,117.0,1500.0,0.0,0.0,0.0,38383.0,0.0,0.0,37020.0
43,0.0,19341.0,0.0,0.0,0.0,0.0,20509.0,150.0,0.0,28580.0
44,10862.0,6610.0,6184.0,5943.0,1340.0,4900.0,2454.0,342.0,1365.0,20611.0
45,9534.0,4161.0,8544.0,3011.0,1372.0,0.0,10032.0,2700.0,646.0,22732.0
46,10283.0,7228.0,10778.0,5620.0,2416.0,71.0,3604.0,0.0,0.0,30741.0
47,1484.0,4715.0,8082.0,18042.0,3633.0,1003.0,1439.0,1602.0,0.0,4936.0
48,5435.0,0.0,31.0,0.0,0.0,8207.0,25691.0,0.0,636.0,33384.0
49,0.0,35276.0,0.0,0.0,0.0,0.0,4720.0,4.0,0.0,33156.0
50,6552.0,21522.0,1847.0,1792.0,1344.0,929.0,5923.0,81.0,10.0,3636.0
51,1292.0,30468.0,0.0,0.0,0.0,0.0,7801.0,0.0,439.0,5356.0
52,5986.0,6228.0,1931.0,10787.0,10550.0,972.0,1971.0,375.0,1200.0,27315.0
53,15184.0,4034.0,6731.0,1557.0,3496.0,0.0,8919.0,4.0,75.0,21838.0
54,4830.0,1947.0,3658.0,18619.0,1960.0,2500.0,6149.0,320.0,17.0,33802.0
55,1885.0,5300.0,11043.0,6011.0,8235.0,9.0,2505.0,5012.0,0.0,4606.0
56,10939.0,5041.0,6456.0,7443.0,7899.0,0.0,77.0,1851.0,294.0,36686.0
57,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,47698.0
58,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17766.0
59,7619.0,4625.0,2200.0,3782.0,19618.0,449.0,1554.0,126.0,27.0,51305.0
60,2183.0,7467.0,3659.0,6574.0,20113.0,0.0,0.0,4.0,0.0,50525.0
61,5282.0,0.0,2738.0,1706.0,799.0,0.0,28582.0,553.0,340.0,37693.0
62,5129.0,14335.0,2200.0,0.0,5041.0,6688.0,6546.0,61.0,0.0,10591.0
63,10722.0,4396.0,0.0,0.0,0.0,0.0,24852.0,0.0,30.0,39490.0
64,2165.0,19583.0,2287.0,554.0,12139.0,0.0,2438.0,834.0,0.0,9487.0
65,1350.0,340.0,12772.0,60.0,6331.0,3847.0,14831.0,469.0,0.0,33711.0
66,0.0,23684.0,2291.0,3498.0,3097.0,5272.0,1541.0,617.0,0.0,29822.0
67,757.0,18681.0,2405.0,0.0,653.0,0.0,16096.0,0.0,1408.0,24276.0
68,6254.0,2292.0,11689.0,1.0,3314.0,1949.0,14501.0,0.0,0.0,18061.0
69,207.0,1681.0,603.0,542.0,0.0,0.0,35540.0,0.0,1427.0,47015.0
70,14009.0,0.0,5534.0,0.0,5619.0,3259.0,11579.0,0.0,0.0,6494.0
71,3410.0,35876.0,0.0,0.0,107.0,0.0,607.0,0.0,0.0,44882.0
72,8705.0,2547.0,485.0,22905.0,688.0,1560.0,1525.0,636.0,949.0,20041.0
73,0.0,21141.0,365.0,998.0,4487.0,2865.0,0.0,246.0,9898.0,50453.0
74,3110.0,33711.0,1299.0,0.0,0.0,0.0,1880.0,0.0,0.0,35152.0
75,10460.0,525.0,3213.0,7172.0,2098.0,0.0,15214.0,53.0,1265.0,17221.0
76,10591.0,110.0,13491.0,374.0,12753.0,10.0,10.0,2661.0,0.0,25139.0
77,3917.0,24064.0,4408.0,4779.0,1.0,152.0,1727.0,479.0,473.0,33808.0
78,12815.0,93.0,2684.0,0.0,3.0,1385.0,22886.0,112.0,22.0,33391.0
